ID,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1254,영구임대,"전주시(전주평화1,전주평화4) 영구임대주택 예비입주자 모집 공고(공고일:2025.08.26.)",전북특별자치도,2025.08.26,2025.09.19,접수마감,12416,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018588&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1255,행복주택,"광주효천3,효천7,진월8 행복주택 입주자격완화 예비입주자 모집(2025.08.26. 공고)",광주광역시,2025.08.26,2025.09.10,접수마감,21379,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018622&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1256,행복주택,[정정공고]서울금천 행복주택(산업단지형) 예비입주자 모집공고,서울특별시,2025.08.26,2025.09.03,접수마감,74918,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018636&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1257,공공임대,문산당동1단지 50년 공공임대 예비입주자 모집공고,경기도,2025.08.27,2025.09.11,접수마감,6478,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018621&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1258,집주인임대,[정정공고][접수마감] 부산 금정구 집주인 임대주택(남산하이시티) 입주자 선착순 수시모집 공고,부산광역시,2025.08.27,2025.08.27,접수마감,1680,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018639&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=37
LH_lease_1259,공공임대,[정정공고]문산당동1단지 50년 공공임대 예비입주자 모집공고,경기도,2025.08.27,2025.09.11,접수마감,17936,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018641&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1260,국민임대,양산사송 A-8BL 국민임대주택 입주자격완화·동호지정 입주자 추가모집('25.08.27.공고),경상남도,2025.08.27,2025.09.17,접수마감,13612,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018640&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1261,국민임대,전북 남부권지역 국민임대 예비입주자 모집공고(8월),전북특별자치도,2025.08.27,2025.09.11,접수마감,16995,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018631&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1262,매입임대,[경기남부] 25년 3차 청년 매입임대주택 예비입주자 모집공고,경기도,2025.08.28,2025.09.10,접수마감,82189,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018645&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1263,매입임대,[경기남부] 25년 3차 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,경기도,2025.08.28,2025.09.10,접수마감,52643,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018642&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1264,매입임대,[경기남부] 25년 3차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,경기도,2025.08.28,2025.09.10,접수마감,46158,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018644&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1265,영구임대,'2025.8.28. 곡성묘천 영구임대 예비입주자 모집 공고(지자체 접수),전라남도,2025.08.28,2025.09.26,접수마감,3541,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018530&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1266,공공임대,음성금왕1 50년공공임대주택 예비입주자 모집 공고[2025.08.29],충청북도,2025.08.29,2025.09.11,접수마감,8122,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018609&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1267,공공임대,군포지역 10년 공공임대 예비입주자 모집 공고(2025.08.29),경기도,2025.08.29,2025.09.09,접수마감,58074,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060958&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1268,행복주택,"대구연경1 및 대구도남 1,2 행복주택 입주자격 완화 예비입주자 모집 공고",대구광역시,2025.08.29,2025.09.11,접수마감,29567,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018651&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1269,국민임대,진주평거(고령자복지) 국민임대 입주자격완화 예비입주자 모집 공고,경상남도,2025.08.29,2025.09.12,접수마감,3975,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018649&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1270,국민임대,안성금화 국민임대주택 입주자격완화 예비입주자 모집공고(2025.8.29),경기도,2025.08.29,2025.09.17,접수마감,24322,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018626&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1271,공공임대,대구성서1단지 50년공공임대주택 예비입주자 모집,대구광역시,2025.09.01,2025.09.12,접수마감,15271,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018629&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1272,매입임대,[인천]인천광역시 기존주택등 매입임대주택(일반유형) 예비입주자 모집,인천광역시,2025.09.01,2025.09.10,접수마감,49327,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018620&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1273,국민임대,[취소공고]진주평거(고령자복지) 국민임대 입주자격완화 예비입주자 모집 공고,경상남도,2025.09.01,2025.09.12,접수마감,1002,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018654&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1274,영구임대,군산나운4 영구임대주택 예비입주자 모집 공고,전북특별자치도,2025.09.01,2025.09.12,접수마감,4350,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018647&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1275,매입임대,"[경북 구미,김천] 기존주택 등 매입임대주택 입주자 모집",경상북도,2025.09.01,2025.09.16,접수마감,14413,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018632&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1276,공공임대,2025.09.01. 창원현동(그린품애) 10년공공임대 선착순 모집 공고,경상남도,2025.09.01,2025.09.26,접수마감,18010,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060961&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1277,영구임대,진주가좌1 영구임대주택 예비입주자 모집('25.09.03.),경상남도,2025.09.03,2025.09.25,접수마감,10461,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018656&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1278,영구임대,경남혁신3 영구임대주택 예비입주자 모집('25.09.03.),경상남도,2025.09.03,2025.09.25,접수마감,12272,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018655&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1279,매입임대,[정정공고][경기남부] 25년 3차 청년 매입임대주택 예비입주자 모집공고,경기도,2025.09.04,2025.09.10,접수마감,100303,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018675&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1280,매입임대,[정정공고][경기남부] 25년 3차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,경기도,2025.09.04,2025.09.10,접수마감,61395,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018678&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1281,매입임대,[전국] 2025년 2차 기존주택 등 매입임대주택 입주자 모집 공고,부산광역시 외,2025.09.04,2025.09.18,접수마감,155350,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018623&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1282,영구임대,양산사송 A-8BL 영구임대주택 입주자격완화 예비입주자 모집(2차),경상남도,2025.09.04,2025.09.18,접수마감,8313,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018677&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1283,집주인임대,[경기 하남시] 집주인 임대주택 입주자 선착순 수시모집 공고,경기도,2025.09.04,2025.09.11,접수마감,12085,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018586&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=37
LH_lease_1284,집주인임대,[정정공고][경기 하남시] 집주인 임대주택 입주자 선착순 수시모집 공고,경기도,2025.09.04,2025.09.11,접수마감,16153,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018702&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=37
LH_lease_1285,영구임대,진도쌍정 영구임대주택(고령자실버주택) 예비입주자 모집 공고(공고일:2025.09.05.),전라남도,2025.09.05,2025.09.26,접수마감,2249,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018682&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1286,공공임대,공임50년 가평읍내 예비입주자 모집공고문,경기도,2025.09.05,2025.09.17,접수마감,8794,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018625&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1287,국민임대,익산한스빌 국민임대주택 예비입주자 완화 모집공고,전북특별자치도,2025.09.05,2025.09.23,접수마감,2629,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018676&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1288,국민임대,인천옹진백령 국민임대주택 예비입주자 모집,인천광역시,2025.09.05,2025.09.19,접수마감,4514,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018638&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1289,국민임대,문산당동3단지 국민임대주택 예비입주자 모집,경기도,2025.09.05,2025.09.25,접수마감,12683,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018695&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1290,국민임대,김포지역 국민임대주택 예비입주자 모집 공고,경기도,2025.09.05,2025.09.26,접수마감,15752,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018683&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1291,국민임대,[정정공고]김포지역 국민임대주택 예비입주자 모집 공고,경기도,2025.09.05,2025.09.26,접수마감,37535,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018700&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1292,국민임대,김포시 국민임대주택 예비입주자 모집[선계약후검증],경기도,2025.09.05,2025.09.24,접수마감,61695,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018659&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1293,국민임대,인천시 [북부권]지역 국민임대주택 예비입주자 모집공고('25.09.05.),인천광역시,2025.09.05,2025.09.16,접수마감,50173,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018685&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1294,국민임대,군포·안산·의왕지역 국민임대주택 예비입주자 모집(2025.09.05),경기도,2025.09.05,2025.09.22,접수마감,86253,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018679&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1295,국민임대,화성태안8 국민임대주택 예비입주자모집(59형),경기도,2025.09.05,2025.09.24,접수마감,42840,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018680&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1296,국민임대,'25년 9월 인천시(남부권)국민임대주택 예비입주자 모집 공고(2025.9.5),인천광역시,2025.09.05,2025.09.16,접수마감,46514,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018653&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1297,국민임대,광명시 국민임대주택 예비입주자 모집(2025.09.05),경기도,2025.09.05,2025.09.23,접수마감,87736,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018666&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1298,행복주택,인천 용마루3BL 행복주택 16형 예비입주자 모집 공고(2025.09.05),인천광역시,2025.09.05,2025.09.23,접수마감,36929,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018667&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1299,매입임대,[경기북부] 기존주택 등 매입임대주택 예비입주자 모집(양평군),전국,2025.09.05,2025.09.26,접수마감,33290,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018686&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1300,국민임대,도봉주공1단지 국민임대주택 예비입주자 모집 공고,서울특별시,2025.09.05,2025.09.16,접수마감,62995,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018684&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1301,국민임대,파주시 국민임대 예비입주자 모집공고('25.09.05.),경기도,2025.09.05,2025.10.01,접수마감,25973,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018671&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1302,행복주택,김제지평선 행복주택 입주자 추가모집(일반형 행복주택 전환),전북특별자치도,2025.09.05,2025.09.17,접수마감,7014,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018691&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1303,행복주택,익산 제3일반산단 행복주택 입주자 추가모집(일반형 행복주택 전환),전북특별자치도,2025.09.05,2025.09.17,접수마감,8391,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018690&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1304,국민임대,[정정공고]파주시 국민임대 예비입주자 모집공고('25.09.05.),경기도,2025.09.08,2025.10.01,접수마감,67554,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018703&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1305,공공임대,대구시 동구지역 10년 공공임대주택[리츠] 예비입주자 모집 공고,대구광역시,2025.09.08,2025.09.18,접수마감,30696,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060963&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1306,공공임대,광주동림2 - 50년 공공임대주택 예비입주자 모집공고,광주광역시,2025.09.08,2025.09.23,접수마감,10633,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018633&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1307,행복주택(신혼희망),화성동탄2 A104블록 신혼희망타운 행복주택 입주자격완화 예비자모집 공고,경기도,2025.09.08,2025.09.18,접수마감,54485,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018669&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_1308,영구임대,[정정공고]광주하남1 영구임대주택 그린리모델링 예비입주자 모집 공고(공고일 2025.08.20),광주광역시,2025.09.08,2025.09.12,접수마감,6537,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018709&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1309,공공임대,대구명곡2단지 50년 공공임대 예비입주자 모집,대구광역시,2025.09.10,2025.09.23,접수마감,14415,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018643&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1310,행복주택,"목포포미5,목포포미6 행복주택 입주자 모집[입주자격완화,동호지정.선계약후검증]",전라남도,2025.09.10,2025.09.24,접수마감,7313,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018717&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1311,행복주택,강화신문1 행복주택 예비입주자 모집공고(2025.09.10.),인천광역시,2025.09.10,2025.09.22,접수마감,6687,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018704&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1312,매입임대,[부산광역시]신혼부부Ⅰ 매입임대주택 예비입주자 모집 공고,부산광역시,2025.09.11,2025.09.24,접수마감,4627,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018722&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1313,국민임대,김제하동 국민임대주택 모집공고,전북특별자치도,2025.09.11,2025.09.26,접수마감,1900,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018749&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1314,매입임대,[경남지역본부]25-3차 신혼부부매입임대1 예비입주자 모집공고,경상남도,2025.09.11,2025.09.24,접수마감,2975,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018733&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1315,매입임대,[강원지역본부] 25년 3차 신혼·신생아 매입임대주택 예비입주자 모집 공고,강원특별자치도,2025.09.11,2025.09.24,접수마감,2133,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018718&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1316,영구임대,익산부송1 영구임대주택 예비입주자 모집공고,전북특별자치도,2025.09.11,2025.09.23,접수마감,3291,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018721&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1317,매입임대,[부산울산]청년매입임대주택 예비입주자 모집 공고,부산광역시 외,2025.09.11,2025.09.24,접수마감,53030,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018720&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1318,매입임대,"[부산,울산]신혼부부Ⅱ(전세형) 매입임대주택 예비입주자 모집공고",부산광역시 외,2025.09.11,2025.09.24,접수마감,26179,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018723&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1319,매입임대,[강원지역본부]25년 3차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,강원특별자치도,2025.09.11,2025.09.24,접수마감,6579,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018729&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1320,매입임대,[강원지역본부] 25년 3차 청년매입임대 예비입주자 모집 공고,강원특별자치도,2025.09.11,2025.09.24,접수마감,13005,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018716&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1321,매입임대,[충북지역본부]신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고(250911),충청북도,2025.09.11,2025.09.24,접수마감,5933,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018706&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1322,매입임대,[충북지역본부]신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고(250911),충청북도,2025.09.11,2025.09.24,접수마감,5594,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018707&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1323,매입임대,[충북지역본부]청년 매입임대주택 예비입주자 모집 공고(250911),충청북도,2025.09.11,2025.09.24,접수마감,19436,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018708&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1324,매입임대,[경남지역본부]25-3차 신혼신생아매입임대2(전세형) 예비입주자 모집공고,경상남도,2025.09.11,2025.09.24,접수마감,7632,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018734&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1325,매입임대,[제주지역본부] 신혼·신생아Ⅰ 매입임대주택 예비입주자 모집공고,제주특별자치도,2025.09.11,2025.09.24,접수마감,5313,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018670&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1326,매입임대,[제주지역본부] 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,제주특별자치도,2025.09.11,2025.09.24,접수마감,5630,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018672&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1327,매입임대,[경남지역본부]25-3차 청년매입임대 예비입주자 모집공고,경상남도,2025.09.11,2025.09.24,접수마감,22107,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018732&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1328,매입임대,[경기남부지역본부] 2025년 경기남부 기존주택 등 매입임대주택 입주자 모집공고,경기도,2025.09.11,2025.10.22,접수마감,79936,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018745&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1329,매입임대,[정정공고][경남지역본부]25-3차 신혼부부매입임대1 예비입주자 모집공고,경상남도,2025.09.11,2025.09.24,접수마감,7408,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018758&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1330,매입임대,[광주전남지역본부] 신혼·신생아 매입임대주택Ⅰ 예비입주자 모집공고,광주광역시 외,2025.09.11,2025.09.24,접수마감,7224,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018713&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1331,매입임대,[경기북부] 25년 3차 청년매입임대 예비입주자 모집공고,경기도,2025.09.11,2025.09.24,접수마감,49065,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018750&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1332,매입임대,[서울지역본부] 25년 3차 신혼·신생아 매입임대Ⅱ(전세형) 예비입주자 모집공고,서울특별시,2025.09.11,2025.09.24,접수마감,74695,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018731&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1333,매입임대,[광주전남지역본부] 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 모집공고,광주광역시,2025.09.11,2025.09.24,접수마감,9355,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018714&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1334,매입임대,[서울지역본부] 25년 3차 청년 매입임대주택 예비입주자 모집공고,서울특별시,2025.09.11,2025.09.24,접수마감,158366,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018736&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
